code,name,market,industry
6199,天品,上櫃,其他業
6203,海韻電,上櫃,電子零組件業
6204,艾華,上櫃,電子零組件業
6207,雷科,上櫃,電子零組件業
6208,日揚,上櫃,半導體業
6210,慶生,上櫃,電子零組件業
6212,理銘,上櫃,建材營造業
6217,中探針,上櫃,電子零組件業
6218,豪勉,上櫃,通信網路業
6219,富旺,上櫃,建材營造業
6220,岳豐,上櫃,電子零組件業
6221,晉泰,上櫃,資訊服務業
6222,立軒,上櫃,光電業
6223,旺矽,上櫃,半導體業
6227,茂綸,上櫃,電子通路業
6228,全譜,上櫃,電腦及週邊設備業
6229,研通,上櫃,半導體業
6231,系微,上櫃,資訊服務業
6233,旺玖,上櫃,半導體業
6234,高僑,上櫃,光電業
6236,中湛,上櫃,數位雲端
6237,驊訊,上櫃,半導體業
6240,松崗,上櫃,資訊服務業
6241,鑫永洋,上櫃,通信網路業
6242,立康,上櫃,生技醫療業
6244,茂迪,上櫃,光電業
6245,立端,上櫃,通信網路業
6246,臺龍,上櫃,光電業
6248,沛波,上櫃,鋼鐵工業
6259,百徽,上櫃,電子零組件業
6261,久元,上櫃,半導體業
6263,普萊德,上櫃,通信網路業
6264,富裔,上櫃,建材營造業
6265,方土昶,上櫃,電子通路業
6266,泰詠,上櫃,電子零組件業
6270,倍微,上櫃,電子通路業
6274,台燿,上櫃,電子零組件業
6275,元山,上櫃,電子零組件業
6276,安鈦克,上櫃,電腦及週邊設備業
6279,胡連,上櫃,電子零組件業
6284,佳邦,上櫃,電子零組件業
6290,良維,上櫃,電子零組件業
6291,沛亨,上櫃,半導體業
6292,迅德,上櫃,電子零組件業
6294,智基,上櫃,文化創意業
6411,晶焱,上櫃,半導體業
6417,韋僑,上櫃,通信網路業
6418,詠昇,上櫃,電子零組件業
6419,京晨科,上櫃,光電業
6423,億而得,上櫃,半導體業
6425,易發,上櫃,電機機械
6432,今展科,上櫃,電子零組件業
6435,大中,上櫃,半導體業
6441,廣錠,上櫃,電腦及週邊設備業
6461,益得,上櫃,生技醫療業
6462,神盾,上櫃,半導體業
6465,威潤,上櫃,通信網路業
6469,大樹,上櫃,生技醫療業
6470,宇智,上櫃,通信網路業
6474,華豫寧,上櫃,電子通路業
6482,弘煜科,上櫃,文化創意業
6485,點序,上櫃,半導體業
6486,互動,上櫃,通信網路業
6488,環球晶,上櫃,半導體業
6492,生華科,上櫃,生技醫療業
6494,九齊,上櫃,半導體業
6496,科懋,上櫃,生技醫療業
6498,久禾光,上櫃,光電業
6499,益安,上櫃,生技醫療業
6506,雙邦,上櫃,紡織纖維
6508,惠光,上櫃,農業科技業
6509,聚和,上櫃,化學工業
6510,精測,上櫃,半導體業
6512,啟發電,上櫃,其他電子業
6516,勤崴國際,上櫃,資訊服務業
6517,保勝光學,上櫃,光電業
6523,達爾膚,上櫃,生技醫療業
6527,明達醫,上櫃,生技醫療業
6530,創威,上櫃,通信網路業
6532,瑞耘,上櫃,半導體業
6535,順藥,上櫃,生技醫療業
6538,倉和,上櫃,電子零組件業
6542,隆中,上櫃,文化創意業
6546,正基,上櫃,通信網路業
6547,高端疫苗,上櫃,生技醫療業
6548,長科*,上櫃,半導體業
6556,勝品,上櫃,光電業
6560,欣普羅,上櫃,光電業
6561,是方,上櫃,通信網路業
6568,宏觀,上櫃,半導體業
6569,醫揚,上櫃,生技醫療業
6570,維田,上櫃,電腦及週邊設備業
6574,霈方,上櫃,生技醫療業
6576,逸達,上櫃,生技醫療業
6577,勁豐,上櫃,電腦及週邊設備業
6578,達邦蛋白,上櫃,農業科技業
6584,南俊國際,上櫃,電子零組件業
6588,東典光電,上櫃,通信網路業
6590,普鴻,上櫃,資訊服務業
6593,台灣銘板,上櫃,資訊服務業
6596,寬宏藝術,上櫃,文化創意業
6597,立誠,上櫃,電子零組件業
6603,富強鑫,上櫃,電機機械
6609,瀧澤科,上櫃,電機機械
6612,奈米醫材,上櫃,生技醫療業
6613,朋億*,上櫃,其他電子業
6615,慧智,上櫃,生技醫療業
6616,特昇-KY,上櫃,居家生活
6617,共信-KY,上櫃,生技醫療業
6620,漢達,上櫃,生技醫療業
6624,萬年清,上櫃,綠能環保
6629,泰金-KY,上櫃,居家生活
6637,醫影,上櫃,生技醫療業
6640,均華,上櫃,半導體業
6642,富致,上櫃,電子零組件業
6643,M31,上櫃,半導體業
6649,台生材,上櫃,生技醫療業
6651,全宇昕,上櫃,半導體業
6654,天正國際,上櫃,其他電子業
6661,威健生技,上櫃,生技醫療業
6662,樂斯科,上櫃,生技醫療業
6664,群翊,上櫃,電子零組件業
6667,信紘科,上櫃,其他電子業
6679,鈺太,上櫃,半導體業
6680,鑫創電子,上櫃,電腦及週邊設備業
6683,雍智科技,上櫃,半導體業
6684,安格,上櫃,半導體業
6690,安�硌穈T,上櫃,數位雲端
6692,進能服,上櫃,綠能環保
6693,廣閎科,上櫃,半導體業
6697,東捷資訊,上櫃,資訊服務業
6703,軒郁,上櫃,生技醫療業
6708,天擎,上櫃,半導體業
6712,長聖,上櫃,生技醫療業
6716,應廣,上櫃,半導體業
6720,久昌,上櫃,半導體業
6721,信實,上櫃,其他業
6725,矽科宏晟,上櫃,其他電子業
6727,亞泰金屬,上櫃,電子零組件業
6728,上洋,上櫃,居家生活
6730,常廣,上櫃,生技醫療業
6732,昇佳電子,上櫃,半導體業
6733,博晟生醫,上櫃,生技醫療業
6735,美達科技,上櫃,其他電子業
6739,竹陞科技,上櫃,其他電子業
6741,91APP*-KY,上櫃,數位雲端
6751,智聯服務,上櫃,資訊服務業
6752,叡揚,上櫃,資訊服務業
6761,穩得,上櫃,電子零組件業
6762,達亞,上櫃,生技醫療業
6763,綠界科技*,上櫃,數位雲端
6767,台微醫,上櫃,生技醫療業
6785,昱展新藥,上櫃,生技醫療業
6788,華景電,上櫃,半導體業
6791,虎門科技,上櫃,資訊服務業
6803,崑鼎,上櫃,綠能環保
6804,明係,上櫃,運動休閒
6811,宏�硌穈T,上櫃,數位雲端
6821,聯寶,上櫃,電子零組件業
6823,濾能,上櫃,半導體業
6829,千附精密,上櫃,半導體業
6840,東研信超,上櫃,其他電子業
6841,長佳智能,上櫃,生技醫療業
6843,進典,上櫃,電機機械
6844,諾貝兒,上櫃,生技醫療業
6846,綠茵,上櫃,食品工業
6855,數泓科,上櫃,其他電子業
6856,鑫傳,上櫃,文化創意業
6859,伯特光,上櫃,光電業
6865,偉康科技,上櫃,數位雲端
6870,騰雲,上櫃,數位雲端
6872,浩宇生醫,上櫃,生技醫療業
6874,倍力,上櫃,資訊服務業
6875,國邑*,上櫃,生技醫療業
6877,鏵友益,上櫃,其他電子業
6881,潤德,上櫃,其他業
6884,海柏特,上櫃,資訊服務業
6894,衛司特,上櫃,綠能環保
6895,宏碩系統,上櫃,半導體業
6899,創為精密,上櫃,光電業
6903,巨漢,上櫃,其他電子業
6904,伯鑫,上櫃,其他業
6907,雅特力-KY,上櫃,半導體業
6910,德鴻,上櫃,數位雲端
6913,鴻呈,上櫃,電子零組件業
6922,宸曜,上櫃,電腦及週邊設備業
6925,意藍,上櫃,數位雲端
6929,佑全,上櫃,生技醫療業
6945,圓祥生技,上櫃,生技醫療業
6953,家碩,上櫃,半導體業
6961,旅天下,上櫃,觀光餐旅
6967,汎瑋材料,上櫃,電子零組件業
6968,萬達寵物,上櫃,居家生活
6971,惠民實業,上櫃,綠能環保
6982,大井泵浦,上櫃,電機機械
6983,華洋精機,上櫃,其他電子業
6986,和迅,上櫃,生技醫療業
6996,力領科技,上櫃,半導體業
6997,博弘,上櫃,數位雲端
7402,邑錡,上櫃,光電業
7547,碩網,上櫃,數位雲端
7556,意德士,上櫃,半導體業
7584,樂意,上櫃,文化創意業
7642,昶瑞機電,上櫃,電機機械
7703,銳澤,上櫃,其他電子業
7704,明遠精密,上櫃,半導體業
7708,全家餐飲,上櫃,觀光餐旅
7709,榮田,上櫃,電機機械
7712,博盛半導體,上櫃,半導體業
7713,威力德生醫,上櫃,生技醫療業
7714,創泓科技,上櫃,數位雲端
7715,裕山,上櫃,綠能環保
7716,昱臺國際,上櫃,航運業
7717,萊德光電-KY,上櫃,通信網路業
7718,友鋮,上櫃,電機機械
7723,築間,上櫃,觀光餐旅
7728,光焱科技,上櫃,其他電子業
7734,印能科技,上櫃,半導體業
7738,東聯互動,上櫃,數位雲端
7743,金利食安,上櫃,食品工業
7744,崴寶,上櫃,電子零組件業
7747,昕奇雲端,上櫃,數位雲端
7751,竑騰,上櫃,半導體業
7753,星亞,上櫃,光電業
7757,金色三麥,上櫃,觀光餐旅
7767,仁大資訊,上櫃,資訊服務業
7770,君曜,上櫃,半導體業
7772,耀穎,上櫃,半導體業
7777,能率亞洲,上櫃,其他業
7782,光速火箭,上櫃,居家生活
7792,安葆,上櫃,其他電子業
7794,宏�硒撥s,上櫃,居家生活
7805,威聯通,上櫃,數位雲端
7810,捷創科技,上櫃,半導體業
7811,民盛,上櫃,運動休閒
7819,精誠金融,上櫃,資訊服務業
7820,立盈,上櫃,綠能環保
7828,創新服務,上櫃,半導體業
7839,達人網,上櫃,數位雲端
7842,天能綠電,上櫃,綠能環保
8024,佑華,上櫃,半導體業
8027,鈦昇,上櫃,電機機械
8032,光菱,上櫃,電子通路業
8034,榮群,上櫃,通信網路業
8038,長園科,上櫃,電子零組件業
8040,九暘,上櫃,半導體業
8042,金山電,上櫃,電子零組件業
8043,蜜望實,上櫃,電子零組件業
8044,網家,上櫃,數位雲端
8047,星雲,上櫃,其他電子業
8048,德勝,上櫃,通信網路業
8049,晶采,上櫃,光電業
8050,廣積,上櫃,電腦及週邊設備業
8054,安國,上櫃,半導體業
8059,凱碩,上櫃,通信網路業
8064,東捷,上櫃,光電業
8066,來思達,上櫃,居家生活
8067,志旭,上櫃,電子通路業
8068,全達,上櫃,電子通路業
8069,元太,上櫃,光電業
8071,能率網通,上櫃,電子零組件業
8074,鉅橡,上櫃,電子零組件業
8076,伍豐,上櫃,電腦及週邊設備業
8077,洛��,上櫃,觀光餐旅
8080,泰霖,上櫃,建材營造業
8083,瑞穎,上櫃,電機機械
8084,巨虹,上櫃,電子通路業
8085,福華,上櫃,其他電子業
8086,宏捷科,上櫃,半導體業
8087,麗升能源,上櫃,綠能環保
8088,品安,上櫃,半導體業
8089,康全電訊,上櫃,通信網路業
8091,翔名,上櫃,半導體業
8092,建暐,上櫃,其他電子業
8093,保銳,上櫃,電子零組件業
8096,擎亞,上櫃,電子通路業
8097,常珵,上櫃,通信網路業
8099,大世科,上櫃,資訊服務業
8102,傑霖科技,上櫃,半導體業
8107,大億金茂,上櫃,電機機械
8109,博大,上櫃,電子零組件業
8111,立��,上櫃,光電業
8121,越峰,上櫃,電子零組件業
8147,正淩,上櫃,電子零組件業
8155,博智,上櫃,電子零組件業
8171,天宇,上櫃,綠能環保
8176,智捷,上櫃,通信網路業
8182,加高,上櫃,電子零組件業
8183,精星,上櫃,其他電子業
8227,巨有科技,上櫃,半導體業
8234,新漢,上櫃,電腦及週邊設備業
8240,華宏,上櫃,光電業
8255,朋程,上櫃,電機機械
8272,全景軟體,上櫃,資訊服務業
8277,商丞,上櫃,半導體業
8279,生展,上櫃,生技醫療業
8284,三竹,上櫃,資訊服務業
8289,泰藝,上櫃,電子零組件業
8291,尚茂,上櫃,電子零組件業
8299,群聯,上櫃,半導體業
8342,益張,上櫃,其他業
8349,�矬�,上櫃,鋼鐵工業
8354,冠好,上櫃,其他業
8358,金居,上櫃,電子零組件業
8383,千附,上櫃,半導體業
8390,金益鼎,上櫃,綠能環保
8401,白紗科,上櫃,其他業
8403,盛弘,上櫃,生技醫療業
8409,商之器,上櫃,生技醫療業
8410,森田,上櫃,電腦及週邊設備業
8415,大國鋼,上櫃,鋼鐵工業
8416,實威,上櫃,資訊服務業
8421,旭源,上櫃,其他業
8423,保綠-KY,上櫃,綠能環保
8424,惠普,上櫃,建材營造業
8426,紅木-KY,上櫃,其他業
8431,匯鑽科,上櫃,其他電子業
8432,東生華,上櫃,生技醫療業
8433,弘帆,上櫃,居家生活
8435,鉅邁,上櫃,其他業
8436,大江,上櫃,生技醫療業
8437,大地-KY,上櫃,其他業
8440,綠電,上櫃,綠能環保
8444,綠河-KY,上櫃,其他業
8446,華研,上櫃,文化創意業
8450,霹靂,上櫃,文化創意業
8455,大拓-KY,上櫃,其他電子業
8472,夠麻吉,上櫃,數位雲端
8477,創業家,上櫃,數位雲端
8489,三貝德,上櫃,其他業
8905,裕國,上櫃,其他業
8906,花王,上櫃,其他業
8908,欣雄,上櫃,油電燃氣業
8916,光隆,上櫃,其他業
8917,欣泰,上櫃,油電燃氣業
8921,沈氏,上櫃,其他業
8923,時報,上櫃,文化創意業
8924,大田,上櫃,運動休閒
8927,北基,上櫃,油電燃氣業
8928,鉅明,上櫃,運動休閒
8929,富堡,上櫃,其他業
8930,青鋼,上櫃,鋼鐵工業
8931,大汽電,上櫃,油電燃氣業
8932,智通*,上櫃,數位雲端
8933,愛地雅,上櫃,運動休閒
8935,邦泰,上櫃,其他業
8936,國統,上櫃,其他業
8937,合騏*,上櫃,其他業
8938,明安,上櫃,運動休閒
8941,關中,上櫃,居家生活
8942,森鉅,上櫃,其他業
9949,琉園,上櫃,文化創意業
9950,萬國通,上櫃,塑膠工業
9951,皇田,上櫃,電機機械
9960,邁達康,上櫃,運動休閒
9962,有益,上櫃,鋼鐵工業
1260,富味鄉,興櫃,食品工業
1269,乾杯,興櫃,觀光餐旅
1271,晨暉生技,興櫃,生技醫療業
1293,利統,興櫃,食品工業
1343,旭東環保,興櫃,綠能環保
1480,東盟開發,興櫃,鋼鐵工業
1594,日高,興櫃,電機機械
2071,震南鐵,興櫃,鋼鐵工業
2237,華德動能,興櫃,電機機械
2245,詠勝昌*,興櫃,電機機械
2249,湧盛,興櫃,電機機械
2252,為昇科,興櫃,其他電子業
2255,凱銳光電,興櫃,其他電子業
2256,歐特明,興櫃,其他電子業
2644,中信造船,興櫃,航運業
2733,維格餅家,興櫃,觀光餐旅
2741,老四川,興櫃,觀光餐旅
2758,路易莎咖啡,興櫃,觀光餐旅
2760,巨宇翔,興櫃,觀光餐旅
2761,橘焱胡同,興櫃,觀光餐旅
2938,床的世界,興櫃,居家生活
2940,歐都納,興櫃,運動休閒
2942,京站,興櫃,居家生活
3097,拍檔,興櫃,電腦及週邊設備業
3117,年程,興櫃,電子零組件業
3184,微邦,興櫃,生技醫療業
3473,智通聯網,興櫃,通信網路業
3585,聯致,興櫃,電子零組件業
3595,山太士,興櫃,光電業
3603,建祥國際,興櫃,電子通路業
3633,云光,興櫃,光電業
3644,凌嘉科,興櫃,半導體業
3659,百辰,興櫃,光電業
3678,聯享,興櫃,光電業
4115,善德生技,興櫃,生技醫療業
4117,普生,興櫃,生技醫療業
4150,優你康,興櫃,生技醫療業
4170,鑫品生醫,興櫃,生技醫療業
4172,因華,興櫃,生技醫療業
4186,尖端醫,興櫃,生技醫療業
4194,禾生技,興櫃,生技醫療業
4197,暐世,興櫃,生技醫療業
4431,敏成健康,興櫃,其他業
4537,旭東,興櫃,光電業
4544,春日,興櫃,電機機械
4546,長亨,興櫃,電機機械
4553,盛復,興櫃,電機機械
4559,久裕興,興櫃,運動休閒
4565,宏偉,興櫃,電機機械
4570,傑生,興櫃,電機機械
4573,高明鐵,興櫃,電機機械
4575,銓寶,興櫃,電機機械
4587,寶元數控,興櫃,電機機械
4589,碩陽電機,興櫃,電機機械
4724,宣捷幹細胞,興櫃,生技醫療業
4732,彥臣,興櫃,生技醫療業
4738,大同精化,興櫃,化學工業
4765,磐采,興櫃,化學工業
4925,智微,興櫃,半導體業
4980,佐臻,興櫃,電子零組件業
5240,建騰,興櫃,光電業
5246,勵威,興櫃,半導體業
5248,景傳,興櫃,光電業
5254,欣訊科技,興櫃,電子零組件業
5262,立達,興櫃,半導體業
5267,龍翩,興櫃,光電業
5271,紘通,興櫃,電子零組件業
5297,廣化,興櫃,半導體業
5859,遠壽,興櫃,金融保險業
5863,瑞興銀,興櫃,金融保險業
6027,德信,興櫃,金融保險業
6035,悠遊卡,興櫃,金融保險業
6407,相互,興櫃,電子零組件業
6428,淘米,興櫃,文化創意業
6434,達輝光電,興櫃,光電業
6467,泰合,興櫃,生技醫療業
6473,美賣*,興櫃,數位雲端
6483,原創生醫,興櫃,生技醫療業
6493,雷虎生,興櫃,生技醫療業
6518,康科特,興櫃,生技醫療業
6536,碩豐,興櫃,資訊服務業
6539,麗彤,興櫃,生技醫療業
6543,普惠醫工,興櫃,生技醫療業
6549,景凱,興櫃,生技醫療業
6555,榮炭,興櫃,電子零組件業
6559,研晶,興櫃,光電業
6563,映智,興櫃,半導體業
6564,安特羅,興櫃,生技醫療業
6565,物聯,興櫃,數位雲端
6572,博錸,興櫃,生技醫療業
6580,台睿,興櫃,生技醫療業
6583,友松,興櫃,文化創意業
6586,醣基,興櫃,生技醫療業
6595,光禹國際,興櫃,文化創意業
6599,普達系統,興櫃,電腦及週邊設備業
6604,儒億,興櫃,電機機械
6610,安成生技,興櫃,生技醫療業
6618,永虹先進,興櫃,化學工業
6621,華宇藥,興櫃,生技醫療業
6622,百聿數碼,興櫃,文化創意業
6634,欣耀,興櫃,生技醫療業
6638,沅聖,興櫃,電腦及週邊設備業
6639,源大環能,興櫃,油電燃氣業
6648,斯其大,興櫃,其他電子業
6650,帝圖,興櫃,文化創意業
6659,天明製藥,興櫃,生技醫療業
6665,康聯生醫,興櫃,生技醫療業
6673,和詮,興櫃,光電業
6676,祥翊,興櫃,生技醫療業
6677,瑩碩生技,興櫃,生技醫療業
6682,華旭先進,興櫃,光電業
6696,仁新,興櫃,生技醫療業
6704,國璽幹細胞,興櫃,生技醫療業
6705,振躍精密,興櫃,電機機械
6707,富基電通,興櫃,電子通路業
6709,昱厚生技,興櫃,生技醫療業
6723,傑智環境,興櫃,綠能環保
6729,機光科技,興櫃,光電業
6734,安盛生,興櫃,生技醫療業
6737,秀育,興櫃,電腦及週邊設備業
6738,鼎��,興櫃,資訊服務業
6744,豐技生技,興櫃,生技醫療業
6748,亞果生醫,興櫃,生技醫療業
6750,泰創工程,興櫃,其他電子業
6755,連鋐科技,興櫃,電子零組件業
6758,冠亞,興櫃,生技醫療業
6775,穎台科技,興櫃,光電業
6780,學習王,興櫃,文化創意業
6784,天凱科技,興櫃,通信網路業
6786,芯測,興櫃,半導體業
6787,晶瑞光,興櫃,光電業
6793,天力離岸,興櫃,其他業
6797,圓點奈米,興櫃,生技醫療業
6798,展逸,興櫃,運動休閒
6808,三鼎生技,興櫃,生技醫療業
6810,新穎生醫,興櫃,生技醫療業
6812,梭特,興櫃,光電業
6814,路迦生醫,興櫃,生技醫療業
6815,晶鑽生醫,興櫃,生技醫療業
6816,捷智商訊,興櫃,資訊服務業
6817,溫士頓,興櫃,生技醫療業
6818,連騰,興櫃,通信網路業
6819,眾智,興櫃,半導體業
6820,連訊,興櫃,通信網路業
6825,和暢科技,興櫃,電腦及週邊設備業
6826,和淞,興櫃,其他電子業
6827,巨生醫,興櫃,生技醫療業
6832,金鼎科,興櫃,其他業
6833,太康精密,興櫃,電子零組件業
6839,開陽能源,興櫃,綠能環保
6842,瑞宇,興櫃,半導體業
6847,普瑞博,興櫃,生技醫療業
6848,拉法醫,興櫃,生技醫療業
6849,奇鼎科技,興櫃,其他電子業
6850,光鼎生技,興櫃,生技醫療業
6857,宏�硒撢�,興櫃,生技醫療業
6858,愛比科技,興櫃,電腦及週邊設備業
6864,元樟生技,興櫃,生技醫療業
6867,坦德科技,興櫃,光電業
6868,采威國際,興櫃,資訊服務業
6876,朗齊生醫*,興櫃,生技醫療業
6878,歐付寶,興櫃,金融保險業
6879,大江基因,興櫃,生技醫療業
6882,甲尚,興櫃,資訊服務業
6883,微電能源,興櫃,綠能環保
6886,遠東生技,興櫃,食品工業
6891,樂迦再生,興櫃,生技醫療業
6892,台寶生醫,興櫃,生技醫療業
6898,程曦資訊,興櫃,資訊服務業
6911,群運,興櫃,其他業
6912,益鈞環科*,興櫃,綠能環保
6915,美強光,興櫃,電子零組件業
6917,竟天,興櫃,生技醫療業
6920,恆勁科技,興櫃,半導體業
6926,聖安生醫,興櫃,生技醫療業
6927,聯合聚晶,興櫃,半導體業
6932,水星生醫*,興櫃,生技醫療業
6935,王子製藥,興櫃,食品工業
6938,藍新資訊,興櫃,資訊服務業
6939,啟弘生技,興櫃,生技醫療業
6940,格斯科技*,興櫃,電子零組件業
6946,三地能源,興櫃,綠能環保
6947,台鎔科技,興櫃,綠能環保
6959,兆捷科技,興櫃,化學工業
6963,品元,興櫃,食品工業
6972,博瑞達應材,興櫃,化學工業
6973,永立榮,興櫃,生技醫療業
6976,育世博-KY,興櫃,生技醫療業
6977,聯純,興櫃,綠能環保
6979,勝釩,興櫃,光電業
6980,鐳洋科技,興櫃,通信網路業
6984,ACPAY,興櫃,數位雲端
6987,寶晶能源*,興櫃,綠能環保
6990,華鉬,興櫃,綠能環保
6995,野獸國,興櫃,其他業
6999,瀚醫生技,興櫃,生技醫療業
7415,元澄半導體,興櫃,半導體業
7418,香繼光,興櫃,觀光餐旅
7419,達勝,興櫃,電子零組件業
7427,華上生醫,興櫃,生技醫療業
7443,凡事康,興櫃,其他業
7455,樺緯物聯,興櫃,電腦及週邊設備業
7507,環拓科技,興櫃,綠能環保
7516,清淨海,興櫃,其他業
7530,鋒魁科技,興櫃,半導體業
7551,知識科技,興櫃,數位雲端
7558,群利,興櫃,其他業
7561,光晟生技,興櫃,生技醫療業
7562,博來科技,興櫃,電腦及週邊設備業
7566,亞果遊艇,興櫃,觀光餐旅
7575,安美得,興櫃,生技醫療業
7578,利百景,興櫃,其他業
7583,國際海洋,興櫃,綠能環保
7590,怡和國際,興櫃,其他業
7595,世基生醫,興櫃,生技醫療業
7607,通用幹細胞*,興櫃,生技醫療業
7669,碩正科技,興櫃,半導體業
7689,大鵬科CLMX,興櫃,通信網路業
7702,前端風電,興櫃,綠能環保
7706,宏�硈邿F,興櫃,其他業
7707,益芯科,興櫃,半導體業
7710,東擎科技,興櫃,電腦及週邊設備業
7719,碳基,興櫃,其他業
7724,諾亞克,興櫃,生技醫療業
7725,列特博,興櫃,生技醫療業
7726,暄達,興櫃,生技醫療業
7729,仲恩生醫,興櫃,生技醫療業
7731,火星生技*,興櫃,食品工業
7735,台智雲,興櫃,資訊服務業
7737,凱鈿,興櫃,數位雲端
7742,天弘化,興櫃,化學工業
7745,紅陽,興櫃,數位雲端
7748,鑫囍創業,興櫃,其他業
7752,世紀樺欣,興櫃,綠能環保
7754,安基生技,興櫃,生技醫療業
7756,多那之,興櫃,觀光餐旅
7758,睿騰能源,興櫃,電子零組件業
7759,視航生醫,興櫃,生技醫療業
7761,三大未來,興櫃,綠能環保
7762,吉晟生,興櫃,生技醫療業
7763,崇舜,興櫃,化學工業
7764,聖州,興櫃,其他業
7771,綠基,興櫃,光電業
7773,富禾生醫,興櫃,生技醫療業
7776,奧孟亞,興櫃,生技醫療業
7779,鍇睿國際,興櫃,運動休閒
7781,昕力資*,興櫃,數位雲端
7783,佳運,興櫃,綠能環保
7784,安邦生技*,興櫃,生技醫療業
7785,北祥科服,興櫃,數位雲端
7789,開展,興櫃,觀光餐旅
7790,思必瑞特,興櫃,生技醫療業
7796,擷發科,興櫃,半導體業
7797,Q BURGER,興櫃,觀光餐旅
7798,將捷,興櫃,建材營造業
7801,華芸科技,興櫃,資訊服務業
7806,精華生醫,興櫃,食品工業
7808,訊聯智藥,興櫃,生技醫療業
7812,稜研科技*,興櫃,通信網路業
7813,宇辰系統,興櫃,其他電子業
7814,海昌生技,興櫃,生技醫療業
7815,新特,興櫃,半導體業
7816,來穎,興櫃,電子零組件業
7824,智寶,興櫃,其他業
7825,和亞智慧,興櫃,其他電子業
7826,極風雲創,興櫃,數位雲端
7829,思捷優達-KY,興櫃,生技醫療業
7831,捷博,興櫃,居家生活
7832,智新生技*,興櫃,生技醫療業
7833,綠岩能源,興櫃,綠能環保
7834,來毅數位,興櫃,資訊服務業
7836,智生活,興櫃,其他業
7837,啟新生,興櫃,生技醫療業
7840,祥圃,興櫃,農業科技業
7841,經貿聯網,興櫃,資訊服務業
7843,英柏得,興櫃,半導體業
7846,德揚,興櫃,綠能環保
7847,豊漁,興櫃,觀光餐旅
7848,騏億鑫,興櫃,其他電子業
7849,旭誼,興櫃,其他電子業
7850,寶泰生醫,興櫃,生技醫療業
7851,慧康生技*-KY,興櫃,生技醫療業
7853,政美應用,興櫃,半導體業
7854,佐茂,興櫃,電腦及週邊設備業
7855,和運租車,興櫃,其他業
7856,漢測,興櫃,半導體業
7857,合水先進,興櫃,綠能環保
7858,芝普,興櫃,化學工業
7860,得生製藥,興櫃,生技醫療業
7861,貝爾威勒,興櫃,電子零組件業
7862,聚泰,興櫃,紡織纖維
7863,中科物流,興櫃,航運業
7865,金聯成,興櫃,綠能環保
7866,丹立,興櫃,半導體業
7867,特力屋,興櫃,居家生活
7868,聖育,興櫃,資訊服務業
7869,宏于電機,興櫃,電機機械
7870,聯剛科技,興櫃,其他電子業
7871,安立璽榮-KY,興櫃,生技醫療業
7872,登豐,興櫃,半導體業
7873,瑞峰,興櫃,半導體業
7875,安圖斯,興櫃,電腦及週邊設備業
7876,鼎晉生技,興櫃,生技醫療業
7877,海利普,興櫃,綠能環保
7878,藥祇,興櫃,生技醫療業
7879,益材科技,興櫃,電機機械
7880,聖凰,興櫃,半導體業
7881,科明,興櫃,生技醫療業
7882,倍利創投,興櫃,其他業
7883,饗賓,興櫃,觀光餐旅
7885,宏羚,興櫃,其他電子業
7886,科建,興櫃,半導體業
7887,宇川精材,興櫃,半導體業
7888,麗寶新藥,興櫃,生技醫療業
7889,騰勢,興櫃,食品工業
7890,明曜科技,興櫃,綠能環保
7891,博研醫藥,興櫃,生技醫療業
7892,元鈦科,興櫃,電腦及週邊設備業
7893,睿信,興櫃,電子零組件業
7894,瀚軒,興櫃,半導體業
7895,元進莊,興櫃,農業科技業
7896,喬越,興櫃,電子零組件業
7897,禾迅綠電,興櫃,綠能環保
7898,乾瞻,興櫃,半導體業
7899,景美,興櫃,半導體業
7901,大大寬頻,興櫃,通信網路業
7902,宇越生醫*,興櫃,生技醫療業
7904,任開數位,興櫃,數位雲端
7907,錸恩帕斯,興櫃,其他電子業
7909,鈺祥,興櫃,半導體業
7911,阿波羅電力,興櫃,綠能環保
7912,新聿科,興櫃,電子零組件業
7913,通寶半導體,興櫃,半導體業
7915,廌家,興櫃,通信網路業
7918,創鉅材料,興櫃,半導體業
7919,禾蒼,興櫃,光電業
7920,瀚陽*,興櫃,生技醫療業
7921,台普威,興櫃,綠能環保
7922,源點*,興櫃,綠能環保
7924,TLC-KY,興櫃,生技醫療業
7926,中華立鼎,興櫃,光電業
7927,連距電機,興櫃,電機機械
7928,合聖科技*,興櫃,通信網路業
7929,碩通,興櫃,電腦及週邊設備業
7931,續升綠能,興櫃,綠能環保
8058,耐特,興櫃,其他電子業
8098,慶康科技,興櫃,半導體業
8119,公信,興櫃,電腦及週邊設備業
8298,威睿,興櫃,資訊服務業
8329,台視,興櫃,文化創意業
8345,超秦,興櫃,農業科技業
8359,錢櫃,興櫃,觀光餐旅
8458,影一,興櫃,文化創意業
8999,台灣積層,興櫃,其他業
9957,燁聯,興櫃,鋼鐵工業
